gene,channel,species,divergence_mya,has_ortholog,ortholog_type,target_gene,target_symbol,identity,source_identity
AKT1,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000008603,ENSXETP00000066620,86.7961,93.125
AKT1,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010017364,ENSGALP00010024506,86.6795,93.5417
AKT1,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000013693,ENSMODP00000017125,95.8333,95.8333
AKT1,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000001729,ENSMUSP00000001780,98.3333,98.3333
AKT1,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845021825,ENSCAFP00845030204,68.3625,89.5833
AKT1,PI3K_Growth,homo_sapiens,0,True,self,AKT1,,100.0,0
AKT2,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
AKT2,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
AKT2,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
AKT2,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000011219,ENSDARP00000023119,86.4301,86.0707
AKT2,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000016986,ENSXETP00000037022,87.2165,87.9418
AKT2,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010008377,ENSGALP00010011597,91.4938,91.684
AKT2,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000007635,ENSMODP00000009476,82.7309,85.6549
AKT2,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000004056,ENSMUSP00000103981,98.1289,98.1289
AKT2,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845003888,ENSCAFP00845005632,75.9704,85.447
AKT2,PI3K_Growth,homo_sapiens,0,True,self,AKT2,,100.0,0
AKT3,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
AKT3,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
AKT3,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
AKT3,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000104810,ENSDARP00000139879,95.8246,95.8246
AKT3,PI3K_Growth,xenopus_tropicalis,350,False,none,,,0,0
AKT3,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010008323,ENSGALP00010011460,99.5825,99.5825
AKT3,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000006626,ENSMODP00000008221,99.7912,99.7912
AKT3,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000019699,ENSMUSP00000106789,99.5825,99.5825
AKT3,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845004858,ENSCAFP00845006866,99.5825,99.5825
AKT3,PI3K_Growth,homo_sapiens,0,True,self,AKT3,,100.0,0
BRAF,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
BRAF,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
BRAF,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
BRAF,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000017661,ENSDARP00000048390,78.213,83.4204
BRAF,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000004845,ENSXETP00000077613,68.8217,86.1619
BRAF,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010013466,ENSGALP00010019192,88.7237,93.4726
BRAF,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000013637,ENSMODP00000034042,95.0266,69.8433
BRAF,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000002413,ENSMUSP00000002487,87.8109,92.1671
BRAF,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845031038,ENSCAFP00845043393,93.0262,97.5196
BRAF,PI3K_Growth,homo_sapiens,0,True,self,BRAF,,100.0,0
EGFR,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
EGFR,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
EGFR,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
EGFR,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000013847,ENSDARP00000125265,57.76,29.8347
EGFR,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000015826,ENSXETP00000099874,66.1728,66.4463
EGFR,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010007381,ENSGALP00010009717,75,77.3554
EGFR,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000009033,ENSMODP00000011264,83.0998,83.3058
EGFR,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000020122,ENSMUSP00000020329,90.4959,90.4959
EGFR,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845011396,ENSCAFP00845015889,91.1839,89.7521
EGFR,PI3K_Growth,homo_sapiens,0,True,self,EGFR,,100.0,0
ERBB2,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
ERBB2,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
ERBB2,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
ERBB2,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000026294,ENSDARP00000010252,55.2941,56.1753
ERBB2,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000015145,ENSXETP00000094405,56.9909,59.761
ERBB2,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010024479,ENSGALP00010036486,69.1248,67.9681
ERBB2,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000012858,ENSMODP00000050019,79.634,79.761
ERBB2,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000062312,ENSMUSP00000053897,87.5796,87.6494
ERBB2,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845011735,ENSCAFP00845016751,92.0032,92.5896
ERBB2,PI3K_Growth,homo_sapiens,0,True,self,ERBB2,,100.0,0
ERBB3,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
ERBB3,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
ERBB3,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
ERBB3,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000006202,ENSDARP00000124007,48.4458,47.6155
ERBB3,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000009463,ENSXETP00000068321,58.2777,58.4948
ERBB3,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010024829,ENSGALP00010037372,66.7936,65.3502
ERBB3,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000001980,ENSMODP00000048991,86.3738,86.4381
ERBB3,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000018166,ENSMUSP00000080716,90.8887,90.6855
ERBB3,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845006158,ENSCAFP00845008606,94.527,90.0894
ERBB3,PI3K_Growth,homo_sapiens,0,True,self,ERBB3,,100.0,0
FGFR1,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
FGFR1,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
FGFR1,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
FGFR1,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000011190,ENSDARP00000069743,72.5849,67.6399
FGFR1,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000016775,ENSXETP00000036588,79.8526,79.0754
FGFR1,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010017332,ENSGALP00010024445,88.5226,88.1995
FGFR1,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000010647,ENSMODP00000013335,96.6625,95.1338
FGFR1,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000031565,ENSMUSP00000081041,98.4185,98.4185
FGFR1,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845012040,ENSCAFP00845017233,95.3107,98.9051
FGFR1,PI3K_Growth,homo_sapiens,0,True,self,FGFR1,,100.0,0
FGFR2,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
FGFR2,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
FGFR2,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
FGFR2,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000058115,ENSDARP00000124472,75.537,77.1011
FGFR2,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000015592,ENSXETP00000069725,70.4396,78.0755
FGFR2,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010001411,ENSGALP00010001719,90.6176,92.9354
FGFR2,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000008525,ENSMODP00000010602,92.7294,94.7625
FGFR2,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000030849,ENSMUSP00000112430,95.3571,97.5639
FGFR2,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845019372,ENSCAFP00845026817,84.1477,94.3971
FGFR2,PI3K_Growth,homo_sapiens,0,True,self,FGFR2,,100.0,0
FGFR3,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
FGFR3,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
FGFR3,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
FGFR3,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000004782,ENSDARP00000011898,71.1844,72.3325
FGFR3,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000002396,ENSXETP00000099567,71.7391,73.6973
FGFR3,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010016940,ENSGALP00010023868,73.5826,75.6824
FGFR3,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000004268,ENSMODP00000050992,82.5789,74.6898
FGFR3,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000054252,ENSMUSP00000110053,89.1521,88.7097
FGFR3,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845013339,ENSCAFP00845018644,73.6789,89.9504
FGFR3,PI3K_Growth,homo_sapiens,0,True,self,FGFR3,,100.0,0
HRAS,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
HRAS,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0003205,FBpp0081600,78.3069,78.3069
HRAS,PI3K_Growth,caenorhabditis_elegans,600,True,ortholog_one2one,WBGene00002335,ZK792.6.1,76.087,74.0741
HRAS,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000098497,ENSDARP00000142010,94.709,94.709
HRAS,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2many,ENSXETG00000006040,ENSXETP00000064744,76.2557,88.3598
HRAS,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010025590,ENSGALP00010038607,97.8836,97.8836
HRAS,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000038311,ENSMODP00000060203,96.8254,96.8254
HRAS,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000025499,ENSMUSP00000026572,100,100
HRAS,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845029661,ENSCAFP00845041215,88.1443,90.4762
HRAS,PI3K_Growth,homo_sapiens,0,True,self,HRAS,,100.0,0
IGF1R,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
IGF1R,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
IGF1R,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
IGF1R,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000027423,ENSDARP00000017066,66.4057,68.2516
IGF1R,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000002112,ENSXETP00000088152,76.5786,76.2985
IGF1R,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010018730,ENSGALP00010027039,85.5878,77.7615
IGF1R,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000012761,ENSMODP00000059069,83.479,76.8837
IGF1R,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000005533,ENSMUSP00000005671,95.9825,96.1229
IGF1R,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845001742,ENSCAFP00845002510,92.7719,96.7081
IGF1R,PI3K_Growth,homo_sapiens,0,True,self,IGF1R,,100.0,0
KRAS,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
KRAS,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
KRAS,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
KRAS,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000010844,ENSDARP00000147703,87.8307,88.2979
KRAS,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000043145,ENSXETP00000118688,89.9471,90.4255
KRAS,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010014246,ENSGALP00010020157,93,98.9362
KRAS,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000025248,ENSMODP00000037491,92.7835,95.7447
KRAS,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000030265,ENSMUSP00000107339,89.9471,90.4255
KRAS,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845026771,ENSCAFP00845037069,88.8889,89.3617
KRAS,PI3K_Growth,homo_sapiens,0,True,self,KRAS,,100.0,0
MAP2K1,PI3K_Growth,saccharomyces_cerevisiae,1000,True,ortholog_many2many,YPL140C,YPL140C,23.7154,30.5344
MAP2K1,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2many,FBgn0010269,FBpp0071248,61.8687,62.341
MAP2K1,PI3K_Growth,caenorhabditis_elegans,600,True,ortholog_one2many,WBGene00003186,Y54E10BL.6.1,53.4884,52.6718
MAP2K1,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000007825,ENSDARP00000008018,87.8481,88.2952
MAP2K1,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000015887,ENSXETP00000034662,91.8987,92.3664
MAP2K1,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010018000,ENSGALP00010025891,78.8079,90.8397
MAP2K1,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000009715,ENSMODP00000012146,97.201,97.201
MAP2K1,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000004936,ENSMUSP00000005066,98.9822,98.9822
MAP2K1,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845015371,ENSCAFP00845021639,90.0922,99.4911
MAP2K1,PI3K_Growth,homo_sapiens,0,True,self,MAP2K1,,100.0,0
MAP2K2,PI3K_Growth,saccharomyces_cerevisiae,1000,True,ortholog_many2many,YOR231W,YOR231W,24.8032,31.5
MAP2K2,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2many,FBgn0010269,FBpp0071248,61.6162,61
MAP2K2,PI3K_Growth,caenorhabditis_elegans,600,True,ortholog_one2many,WBGene00003186,Y54E10BL.6.1,54.522,52.75
MAP2K2,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000006609,ENSDARP00000014914,86.1461,85.5
MAP2K2,PI3K_Growth,xenopus_tropicalis,350,False,none,,,0,0
MAP2K2,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010027230,ENSGALP00010040282,91.9118,93.75
MAP2K2,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000000809,ENSMODP00000055553,66.362,90.75
MAP2K2,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000035027,ENSMUSP00000121111,94.015,94.25
MAP2K2,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845006651,ENSCAFP00845009257,83.4688,77
MAP2K2,PI3K_Growth,homo_sapiens,0,True,self,MAP2K2,,100.0,0
MAP3K1,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
MAP3K1,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
MAP3K1,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
MAP3K1,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000098405,ENSDARP00000136414,73.0135,64.418
MAP3K1,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000015513,ENSXETP00000033842,77.301,73.8757
MAP3K1,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010013033,ENSGALP00010018312,85.2685,77.7116
MAP3K1,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000019524,ENSMODP00000024354,85.446,84.2593
MAP3K1,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000021754,ENSMUSP00000104890,90.8238,89.6825
MAP3K1,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845028679,ENSCAFP00845039758,93.8288,93.5185
MAP3K1,PI3K_Growth,homo_sapiens,0,True,self,MAP3K1,,100.0,0
MAP3K13,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
MAP3K13,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
MAP3K13,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
MAP3K13,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000009493,ENSDARP00000009159,65.3768,66.4596
MAP3K13,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000032171,ENSXETP00000009018,72.8972,72.6708
MAP3K13,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010024520,ENSGALP00010036577,79.8354,80.3313
MAP3K13,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000002708,ENSMODP00000003285,84.0249,83.8509
MAP3K13,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000033618,ENSMUSP00000156075,89.6768,89.0269
MAP3K13,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845029830,ENSCAFP00845041656,93.3747,93.3747
MAP3K13,PI3K_Growth,homo_sapiens,0,True,self,MAP3K13,,100.0,0
MET,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
MET,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2many,FBgn0039229,FBpp0084078,28.4483,25.5319
MET,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
MET,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000052728,ENSDARP00000115812,57.2737,54.4487
MET,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000010840,ENSXETP00000023704,61.7126,60.6383
MET,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010001514,ENSGALP00010001945,73.1129,73.1655
MET,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2many,ENSMODG00000008794,ENSMODP00000010946,85.2174,85.2998
MET,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000009376,ENSMUSP00000111103,89.6302,88.9209
MET,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845015853,ENSCAFP00845022210,96.1353,96.2282
MET,PI3K_Growth,homo_sapiens,0,True,self,MET,,100.0,0
MTOR,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
MTOR,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0021796,FBpp0307598,55.8074,54.0996
MTOR,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
MTOR,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000053196,ENSDARP00000105458,89.0753,89.5645
MTOR,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000017426,ENSXETP00000095278,88.4585,86.8968
MTOR,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010021746,ENSGALP00010031768,97.1837,96.1161
MTOR,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2many,ENSMODG00000011138,ENSMODP00000013940,97.973,28.4425
MTOR,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000028991,ENSMUSP00000099510,98.9408,98.9408
MTOR,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845002541,ENSCAFP00845003647,98.1067,89.4468
MTOR,PI3K_Growth,homo_sapiens,0,True,self,MTOR,,100.0,0
NF1,PI3K_Growth,saccharomyces_cerevisiae,1000,True,ortholog_one2one,YKL092C,YKL092C,27.7174,10.7784
NF1,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0015269,FBpp0084326,57.0307,56.2874
NF1,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
NF1,PI3K_Growth,danio_rerio,450,True,ortholog_one2many,ENSDARG00000004184,ENSDARP00000119608,87.8942,85.4174
NF1,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000021350,ENSXETP00000078021,91.3307,90.1726
NF1,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010029534,ENSGALP00010044085,94.8772,95.2448
NF1,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000019215,ENSMODP00000057450,93.096,91.1941
NF1,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000020716,ENSMUSP00000071289,98.3809,98.4502
NF1,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845014199,ENSCAFP00845020015,99.3312,99.4012
NF1,PI3K_Growth,homo_sapiens,0,True,self,NF1,,100.0,0
NF2,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
NF2,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_one2one,FBgn0086384,FBpp0311877,46.2992,49.4118
NF2,PI3K_Growth,caenorhabditis_elegans,600,True,ortholog_one2one,WBGene00003593,F42A10.2b.1,30.6065,36.4706
NF2,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000020204,ENSDARP00000120670,82.7993,82.521
NF2,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000016421,ENSXETP00000079540,81.5745,81.8487
NF2,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010000153,ENSGALP00010000157,95.1178,94.958
NF2,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000008904,ENSMODP00000053582,95.7983,95.7983
NF2,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000009073,ENSMUSP00000105536,98.3222,98.4874
NF2,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845030750,ENSCAFP00845042987,99.4966,99.6639
NF2,PI3K_Growth,homo_sapiens,0,True,self,NF2,,100.0,0
NRAS,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
NRAS,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
NRAS,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
NRAS,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000038225,ENSDARP00000055741,91.4894,91.0053
NRAS,PI3K_Growth,xenopus_tropicalis,350,False,none,,,0,0
NRAS,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010025512,ENSGALP00010038487,96.8254,96.8254
NRAS,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000004590,ENSMODP00000048519,77.9487,80.4233
NRAS,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000027852,ENSMUSP00000029445,99.4709,99.4709
NRAS,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845026380,ENSCAFP00845036503,81.4655,100
NRAS,PI3K_Growth,homo_sapiens,0,True,self,NRAS,,100.0,0
PIK3CA,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
PIK3CA,PI3K_Growth,drosophila_melanogaster,600,True,ortholog_many2many,FBgn0015278,FBpp0075819,12.2068,21.4419
PIK3CA,PI3K_Growth,caenorhabditis_elegans,600,True,ortholog_many2many,WBGene00009552,F39B1.1.1,14.8724,22.3783
PIK3CA,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000075456,ENSDARP00000138914,91.6745,91.7603
PIK3CA,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000007252,ENSXETP00000015756,91.7371,91.4794
PIK3CA,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010018296,ENSGALP00010026266,96.2547,96.2547
PIK3CA,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000021305,ENSMODP00000026633,97.2846,97.2846
PIK3CA,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000027665,ENSMUSP00000029201,98.6891,98.6891
PIK3CA,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845015587,ENSCAFP00845021905,99.8127,99.8127
PIK3CA,PI3K_Growth,homo_sapiens,0,True,self,PIK3CA,,100.0,0
PIK3R1,PI3K_Growth,saccharomyces_cerevisiae,1000,False,none,,,0,0
PIK3R1,PI3K_Growth,drosophila_melanogaster,600,False,none,,,0,0
PIK3R1,PI3K_Growth,caenorhabditis_elegans,600,False,none,,,0,0
PIK3R1,PI3K_Growth,danio_rerio,450,True,ortholog_one2one,ENSDARG00000038524,ENSDARP00000056212,79.0922,79.4199
PIK3R1,PI3K_Growth,xenopus_tropicalis,350,True,ortholog_one2one,ENSXETG00000021480,ENSXETP00000046442,82.133,81.9061
PIK3R1,PI3K_Growth,gallus_gallus,300,True,ortholog_one2one,ENSGALG00010011922,ENSGALP00010016370,89.0884,89.0884
PIK3R1,PI3K_Growth,monodelphis_domestica,180,True,ortholog_one2one,ENSMODG00000019685,ENSMODP00000024566,89.6033,90.4696
PIK3R1,PI3K_Growth,mus_musculus,90,True,ortholog_one2one,ENSMUSG00000041417,ENSMUSP00000056774,95.9945,95.9945
PIK3R1,PI3K_Growth,canis_lupus_familiaris,85,True,ortholog_one2one,ENSCAFG00845011717,ENSCAFP00845016363,95.5862,95.7182
PIK3R1,PI3K_Growth,homo_sapiens,0,True,self,PIK3R1,,100.0,0
